"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1811189543200297190","Thu Jul 11 00:03:32 +0000 2024","0","@CommuterLine Commuterline 5509 cikarang - kp bandan kenapa telat dah terus ngasih 10 rangkaian. Penuh banget gila lu orang di jam yang rame pake acara telat sama ngasih rangkaian dikit. Kemarin datengnya kecepetan hari ini telat ga bisa konsisten apa?","1811189543200297190","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1811189543200297190","757342229480341504",
"1787451420431761775","Mon May 06 11:56:42 +0000 2024","0","@CommuterLine manggarai numpuk manusia nih min kereta bogor/depok/nambonya pada kemana? Penuh bgt nih peron 11-12","1787451420431761775","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1787451420431761775","2432295806",
"1797434882228158658","Mon Jun 03 01:07:25 +0000 2024","0","@CommuterLine kalo orang sdh numpuk yg berangkat duluan tolong diubah jangan kereta yg sdh pasti penuh kenapa nggak kereta balik dulu. Biar rusuhnya minimalis.","1797434882228158658","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1797434882228158658","106019637",
"1793791450960052644","Fri May 24 01:44:55 +0000 2024","0","@CommuterLine @naidaa61 Harsnya KAI jgn seenaknya membuat peraturan sprti itu dong...kami yg tdk libur hrs berdesak an di stasiun sdgkn pas kreta masuk isinya sdh penuh sesak.ribuan penumpang terbengkalai.","1793820443084026051","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1793820443084026051","968911296837050369",
"1815314474083197129","Mon Jul 22 11:01:03 +0000 2024","0","@CommuterLine Karena jujur sempit pol . Mobil cuma muat satu aja belum itu tangga kan lumayan tinggi banyak lansia dan ibu hamil kasian kenapa gaada lift? Sering juga kulihat eskalator nya pun kadang mati . Semoga cepat cepat dibenahi deh soalnya padat banget itu stasiun","1815341281775853580","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1815341281775853580","1256812042888941568",
"1772065797747232905","Mon Mar 25 01:01:16 +0000 2024","2","@CommuterLine Ini kereta yang sama kan yang tempo hari rusak juga di stasiun Cikini? Kalo emang ngga mumpuni mbok jangan di taro pas jam sibuk dong kak. Numpuk banget ini di Peron 10","1772066183531069620","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1772066183531069620","97828103",
"1866796394390159542","Wed Dec 11 10:56:26 +0000 2024","0","@CommuterLine Penyebrangan bawah dibuka napa sih daripada numpuk di eskalator. Tolong ya solusinya dipercepat!","1866799195191202028","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1866799195191202028","3675728352",
"1815552211784810988","Tue Jul 23 00:59:13 +0000 2024","0","@CommuterLine ini green line yg ke tanahabang gangguan ya? Ko intervalnya jd lama bgt?? Akhirnya numpuk penumpang di sudimara ga dapet kereta penuh terus https://t.co/cnoZ4FWliX","1815552211784810988","https://pbs.twimg.com/media/GTIjEgWaYAAVOOU.jpg","CommuterLine","in","","1","1","0","https://x.com/undefined/status/1815552211784810988","62513898",
"1793743712985682196","Fri May 24 01:20:24 +0000 2024","1","@CommuterLine @MikailaCessa Min hari ini bukan hari Sabtu / Minggu / Libur Nasional. Hari ini adalah hari kerja tidak semua orang dapat cuti bersama. Lihat kan di stasiun numpuk penumpang.","1793814273350930684","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1793814273350930684","68000879",
"1843393750233690376","Mon Oct 07 22:52:42 +0000 2024","0","@CommuterLine KRL 5039 kenapa sering telat ya sekarang masuk Bekasi di atas 5.50 terus jadi penuh banget karna penumpang yg biasa naik KRL selanjutnya jadi pada ikut naik juga numpuk jadinya. Mana crew KRL gak pernah info lagi telatnya kenapa","1843424240357572671","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1843424240357572671","820348116",
"1798155648649347535","Wed Jun 05 01:07:12 +0000 2024","3","@CommuterLine Bisa gak kl gangguan diumumkan di stasiun2 transit terdekat dari lokasi gangguan biar penumpang cari alternatif gak numpuk di stasiun","1798159604234486074","","CommuterLine","in","","1","0","0","https://x.com/undefined/status/1798159604234486074","1108696589982302208",
"1795612757615890666","Wed May 29 00:34:49 +0000 2024","4","@CommuterLine Pantesan numpuk kaya begitu https://t.co/Ei3YC3rMRw","1795614738371822065","https://pbs.twimg.com/media/GOtOFZVbEAAeA8A.jpg","CommuterLine","in","","0","2","2","https://x.com/undefined/status/1795614738371822065","112373970",
"1853254797383930234","Mon Nov 04 09:19:44 +0000 2024","0","@CommuterLine @gibran_tweet Nextnya tolong diinfo dari awal jangan dipertengahan jalan baru info atau minimal sudah ada kereta penggantinya di Manggarai jd penumpang tidak numpuk disitu. Bahaya juga karena tau sendiri situasinya selalu rame puol di Manggarai.","1853366510431183007","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1853366510431183007","79937847",
"1853937730851635352","Wed Nov 06 23:08:17 +0000 2024","0","@CommuterLine Ini kenapa lagi min? Knapa jaraknya 20 menit lagi? Gangguan apa lagi hari ini? Atau sengaja numpuk penumpang di manggarai? https://t.co/LCV6tfMhZR","1854299795650920913","https://pbs.twimg.com/media/GbvLyERbkAAoeJj.jpg","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1854299795650920913","3236564018",
"1807944987663126542","Tue Jul 02 01:10:49 +0000 2024","0","@CommuterLine ini numpuk banget ada gangguan apa gmn sih? Di jalir jkr kota bogor","1807944987663126542","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1807944987663126542","59974031",
"1794882680573805000","Mon May 27 00:51:35 +0000 2024","0","@CommuterLine @wahyukurniawan5 Apaan normal woy ini numpuk bgt di Depok Baru mana kebanyakan 8 gerbong doang. Normal darimaneeeeee","1794894183901298864","","CommuterLine","in","","0","0","1","https://x.com/undefined/status/1794894183901298864","47911038",
"1841269898582122504","Wed Oct 02 00:12:07 +0000 2024","0","@CommuterLine kereta lu kemana gila Di jalur 2 ampe numpuk gini. https://t.co/xVie9gjpcG","1841269898582122504","https://pbs.twimg.com/media/GY2BNTlawAA8mFP.jpg","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1841269898582122504","847088179",
"1809513055698768141","Sat Jul 06 10:26:58 +0000 2024","1","@CommuterLine gue stuck di kemayoran mkin numpuk min dri org2 balik prj ","1809534498872361315","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1809534498872361315","1075569438932459520",
"1817020581667307592","Sat Jul 27 02:19:52 +0000 2024","0","@CommuterLine tujuan Bogor jadwal 09.11 telat. penumpang udah numpuk di peron 11-12 karna yang dateng tujuan Nambo atau Depok terus","1817022060520177797","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1817022060520177797","237205033",
"1813379476379889831","Wed Jul 17 01:05:32 +0000 2024","0","@CommuterLine @BudiKaryaS @AsdoKai 2.gerbong depan 1-4 menjadi penuh sesak tak karuan karena penumpang semua mengejar berada di dekat eskalator. Suatu kebijakan tidak masuk akal menyiksa dan membahayakan penumpang yg seharusnya kalian jaga. Bapak ibu pembuat kebijakan silakan","1813379476379889831","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1813379476379889831","312750647",
"1867558215615230259","Fri Dec 13 13:42:21 +0000 2024","0","@CommuterLine Min Ka 1392 B tujuan Bogor AC nya ga maksimal. Tolong dong dibikin dingin maksimal sudah mulai penuh. Terutama gerbong wanita 1 Dan 10","1867565727529808382","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1867565727529808382","74052607",
"1824246910984786124","Fri Aug 16 00:48:51 +0000 2024","1","@CommuterLine tolong ini gerbong 9 kereta 4019 TB-KP Bandan ga berasa dingin AC nya. Malah jam brangkat kantor. Isinya juga ga padat sesak tp panasss. Dicek lagi lah biar ga merugikan penumpang","1824246910984786124","","CommuterLine","in","","0","1","1","https://x.com/undefined/status/1824246910984786124","892810060149137409",
"1849821615137358345","Tue Oct 29 11:15:24 +0000 2024","0","@CommuterLine Pulangnya juga begitu.. Ini kereta (kamp.bandan cikarang via senen seharusnya jam 17.30 tapi dikampung Bandan jam 18.00...penuh sesak pnmpangnya..","1851221289681502647","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1851221289681502647","3329029736",
"1836179635039801803","Wed Sep 18 01:06:03 +0000 2024","0","@CommuterLine Pantes aja ini udah telat dari pagi ya harusnya sampe pd ranji 7.55 ini ngapa 7.55 ga ada langsung 8.05..hedehhh. numpuk dah penuh peron ini..","1836210042284159130","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1836210042284159130","3682882400",
"1831130794410315900","Wed Sep 04 00:55:31 +0000 2024","0","@CommuterLine jam segini masa baru sampe duri min yg bener aja dari stasiun duri arah tangerang normalnya sampe duri jam 7:38 dan berangkat lagi 7:42. ini 7:52 baru sampai duri dan penumpang sudah numpuk bgt","1831133960245829765","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1831133960245829765","1889166210",
"1854550614958875056","Thu Nov 07 15:44:57 +0000 2024","1","@CommuterLine kalo malem stasiun Tangerang tuh selalu rame. Bisa dibuka 2 gerbang kaya pagi gak siiii biar antrinya gak padat banget https://t.co/wjZqoK6d6D","1854550614958875056","https://pbs.twimg.com/media/Gbyv8j3a0AAZNOw.jpg","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1854550614958875056","883200649931784192",
"1851025685693022553","Mon Oct 28 23:10:38 +0000 2024","0","@CommuterLine @KAI121 Masa ga ada perbaikan? Kalo gitu mending jadwalnya diubah aja. Soalnya bikin jadi numpuk. Di dalem rangkaian juga padet banget. Karna penumpang yg harusnya diangkut 2 rangkaian jadi 1","1851038899583455696","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1851038899583455696","820348116",
"1851053200541172188","Tue Oct 29 00:07:28 +0000 2024","0","@CommuterLine @CurhatKRL saran saja di st.bogor kalau sudah tidak bisa perlebar peron tiap jalurnya kereta yg akan jalan dan datang jangan diatur sebelahan.padat berdesakan apalagi kalau musim hujan.seharusnya bisa naik ini ketinggalan kereta gara2 antri mau naik.","1851053200541172188","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1851053200541172188","127768477",
"1821720610344747201","Fri Aug 09 01:30:14 +0000 2024","0","@CommuterLine tolong lah ini KRL ada SOP soal AC. Mosok pagi begini yang penuh ramai ACnya cuma tipis2 doang. GOBYOS ini bangke.","1821720610344747201","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1821720610344747201","46121877",
"1793811498378404136","Fri May 24 01:09:23 +0000 2024","0","@CommuterLine min min ini yang bikin kebijakan nge cut beberapa perjalanan kira kira pernah gak ya ngerasain ngalamin jadi customers yang telat dan rame pol Kalo numpuk tapi perjalanan normal sih gak masalah. Tapi sekarang numpuk dan jarak tunggu ke kereta selanjutnya juga lama.","1793811498378404136","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1793811498378404136","1648141017810616322",
"1828023067874128350","Tue Aug 27 13:39:41 +0000 2024","0","@CommuterLine Ok admin maafkan aq yang salah denger Maintenance nya kalo bisa jangan lama2 sih cape juga orang2 pada numpuk di tangga ","1828427166167769110","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1828427166167769110","166010345",
"1815186385776836765","Mon Jul 22 00:45:33 +0000 2024","1","@CommuterLine min ini mau sampe kapan gerbong panas ga ada AC dipake terus di line Cikarang - Angke jam 7.15 di stasiun Cibitung. Kita berangkat kerja ini jam-jam rame padet dan penuh. Tau dong rasanya kepanasan dan engap? Cc: @txtdrbekasi @MediaKonsumenID https://t.co/dWfLgMULQm","1815186385776836765","https://pbs.twimg.com/media/GTDWYQbakAAxRkM.jpg","CommuterLine","in","","0","1","1","https://x.com/undefined/status/1815186385776836765","2370575042",
"1795418867080274394","Tue May 28 11:36:29 +0000 2024","0","@CommuterLine halo Min bisa ga ya supaya jam operasional pulang &amp; pergi kerja terutama sekitar jam 17.30-19.30 ga 8 gerbong terus untuk tujuan jakarta kota-Bogor bener2 ini beberapa minggu terakhir selalu 8 gerbong terus dan sangat padat gak karuan dr manggarai!","1795418867080274394","","CommuterLine","in","","0","2","0","https://x.com/undefined/status/1795418867080274394","83334408",
