"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1994199228550152391","Fri Nov 28 00:18:41 +0000 2025","0","@CommuterLine Ini KA 1183 udah seminggu sampe jakarta kotanya telat mulu jadinya telat naik kereta ke tj. priok mana keretanya setengah jam sekali. minta maaf mulu tiap hari besok gitu lagi buat apa minta maaf","1994199228550152391","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1994199228550152391","3537611537",
"1991337137195872266","Thu Nov 20 05:05:05 +0000 2025","0","@CommuterLine pokokknya hari ini lo nyebelin bgt bikin gue telat gara2 kereta lo yg ngaret kecewa bgt","1991372201531183168","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1991372201531183168","3243685758",
"1986598113910661579","Fri Nov 07 01:08:02 +0000 2025","7","@CommuterLine gangguan udh dari jam 7 di bekasi kalian baru posting jam segini! mana info pindah2 peron seenak udelnya! dikira cuma 1 atau 2 org x yg nunggu kereta dtg!","1986601502237159462","","CommuterLine","in","","0","4","0","https://x.com/undefined/status/1986601502237159462","63417712",
"1993992679219490842","Thu Nov 27 10:37:55 +0000 2025","0","@commuterline min ini kereta 5555 tujuan bekasi via PSE kenapa lama banget ketahan mau masuk PSE kaki pegel","1993992679219490842","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1993992679219490842","1418814634111406080",
"1986578956578079141","Thu Nov 06 23:38:26 +0000 2025","2","@CommuterLine naik krl bukan pilihan terpaksa. Karena ga ada pilihan lain. Banyak masalah mulai dari kereta ga punya jadwal pasti. Tiap hari ka rusak pasti delay.","1986578956578079141","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1986578956578079141","144733157",
"1991661763130282001","Fri Nov 21 00:15:42 +0000 2025","3","@CommuterLine kenapa kereta dari bogor pada telat ya","1991661763130282001","","CommuterLine","in","","0","2","0","https://x.com/undefined/status/1991661763130282001","60014988",
"1990296808233574830","Mon Nov 17 05:51:51 +0000 2025","0","@CommuterLine kacau nunggu kereta Cikarang di stasiun manggarai lama bener aseli dr 12.30 smpi skrng 12.51 drtd Kereta Bekasi aja yg lewat smpi 3X dr duduk skrng diri pegel buuuu","1990296808233574830","","CommuterLine","in","","0","2","0","https://x.com/undefined/status/1990296808233574830","804117831222599680",
"1986238507111813328","Thu Nov 06 01:05:37 +0000 2025","0","@CommuterLine knp line bekasi suka ketahan lama bgt di klender ke jatinegara 5057 B yg berangkat dr bekasi 7.34 ketahan mulu sm kereta jarak jauh mending bikin rel baru deh buat kereta jarak jauh drpd korbanin ratusan even ribuan org jd telat masuk kantor cc: @prabowo","1986238507111813328","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1986238507111813328","1464129419749085184",
"1993995002406666280","Thu Nov 27 10:47:09 +0000 2025","0","@CommuterLine KERETA 5555 TUJUAN BEKASI VIA PASAR SENEN KETAHAN LAMA BNGET DI PASAR SENEN DAN GA ADA INFO SAMA SEKALI","1993995002406666280","","CommuterLine","in","","0","2","0","https://x.com/undefined/status/1993995002406666280","1418814634111406080",
"1985467189361775097","Tue Nov 04 00:03:34 +0000 2025","0","@CommuterLine Min kereta yg dari dipo depok gangguan jadi menumpuk penumpang di st depok lama","1985498116687344090","","CommuterLine","in","","0","0","2","https://x.com/undefined/status/1985498116687344090","1404085546712854536",
"1994005432759930998","Thu Nov 27 11:28:36 +0000 2025","0","@CommuterLine kereta Lo benerin apa kejebak di pasar Minggu baru nih jangan mogok terus","1994005432759930998","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1994005432759930998","1367086788406247428",
"1988005104260444389","Mon Nov 10 22:07:59 +0000 2025","0","@CommuterLine Min knp kereta pertama dr rangkas-tn abang terlambat minnn","1988005744906826095","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1988005744906826095","1974273841305366528",
"1984416311783629279","Sat Nov 01 00:24:52 +0000 2025","0","@CommuterLine min ini gangguan apa yaaa kereta dari parung panjang-tanah abang ketahan otw cicayur. Gangguan operasional apa","1984416311783629279","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1984416311783629279","1477696749003173888",
"1990572599202754885","Tue Nov 18 00:07:45 +0000 2025","0","@CommuterLine apaan bejir arah priok dari kampung bandan jam 07.03 udah berangkat padahal masih ada 1 menit lagi. Mana transit di kp bandannya di jalur 4 mana keburu. Tapi kalo sore sering bgt dari priok telat 2-3 menit nyampe kampung bandan jd ketinggalan kereta yg ke duri","1990572599202754885","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1990572599202754885","931156994567782402",
