"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2003248047065903178","Tue Dec 23 00:01:12 +0000 2025","10","@CommuterLine Dear krl please kaji ulang jadwal operasional KA jarak jauh di jam rush hour. Tanpa ada tambahan KAJJ kita pengguna krl setiap hari udah molor jam tibanya 10-30 menit ini nambah lagi ","2003254526757994996","","CommuterLine","in","","0","1","2","https://x.com/undefined/status/2003254526757994996","1923125808",
"1999472108628508704","Fri Dec 12 13:31:13 +0000 2025","0","@CommuterLine KEMANA KERETA LOOOOOO SIALAAAAANNNN DEMI ALLAH GUA CAPEK BGT SIALAAAANNNNN LU YA DR PAGI TELAT MALEM TELAT JAHAT BANGET LUUUU @CommuterLine https://t.co/4kKSjcDW53","1999472108628508704","https://pbs.twimg.com/media/G7-NKi9bsAAmB85.jpg","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1999472108628508704","237544635",
"1999269131028423160","Fri Dec 12 00:04:40 +0000 2025","0","@CommuterLine min serpong-tanah abang gangguan lagi? Kereta dari serpong biasanya udah tersedia dari jam 06.50 sekarang baru sampe sudimara perkiraan sampe serpong 07.08. Ini tuh lama banget admin 15 menit lebih. Tolong jelasin penyebabnya apa kalo gangguan operasional","1999269131028423160","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1999269131028423160","135109455",
"1999460376564666482","Fri Dec 12 12:44:36 +0000 2025","0","@CommuterLine ini knp kereta karawang-cikarang berenti lama bgt dah tengah jalan. Kaga ada info apa2.","1999460376564666482","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1999460376564666482","86019638",
"1999080897551954222","Thu Dec 11 11:36:41 +0000 2025","1","@CommuterLine min kenapa kalo di st. gubeng kereta commuter line jenggala suka delay lama bangettt?","1999080897551954222","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1999080897551954222","1485278380941770755",
"1996530415407190232","Fri Dec 19 13:46:39 +0000 2025","0","@CommuterLine Jadwal jam 20.16 tapi baru sampe jam 20.26 dan baru jalan 20.30. molor 14 menit. https://t.co/MzCdlIM7Re","2002012705826521212","https://pbs.twimg.com/media/G8iT7_6bAAErspu.jpg","CommuterLine","in","","0","1","0","https://x.com/undefined/status/2002012705826521212","1460938621444190215",
"2002720620954701885","Sun Dec 21 12:39:39 +0000 2025","1","@CommuterLine kasih info jelas brp lama penanganannya di tambun kereta gangguan listrik Ini di bekasi ga bisa maju2 https://t.co/eyn1KQGRbu","2002720620954701885","https://pbs.twimg.com/media/G8sXyA5bEAAmlwb.jpg","CommuterLine","in","","0","1","1","https://x.com/undefined/status/2002720620954701885","1288138972372246529",
"2003248047065903178","Tue Dec 23 00:05:59 +0000 2025","10","@CommuterLine kalo sekali mah gapapa ini udah beberapa kali dalam sebulan. lu kalo telat kaga ada yang dipotong gajinya ini ribuan orang kalo telat banyak yang taruhannya kerjaan mereka evaluasi lg dong min jangan keseringan gini","2003255728564560022","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/2003255728564560022","1047179429087072256",
"2003037475229552824","Mon Dec 22 09:38:43 +0000 2025","0","@CommuterLine ini ada apaan min kereta telat udah 20 menit lebih gak ada kereta arah bogor numpuk di cawang iniii","2003037475229552824","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/2003037475229552824","111787463",
"1995454362630435257","Mon Dec 01 11:35:05 +0000 2025","0","@CommuterLine Imbas telat melulu. Manggarai juga lama ngetem.","1995456614346727743","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1995456614346727743","919455210514165760",
"1995668108028379598","Tue Dec 02 02:15:53 +0000 2025","0","@CommuterLine Telat 15 menit aja dari jadwal :-)","1995678273997815907","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1995678273997815907","73827356",
"2003248047065903178","Tue Dec 23 00:42:03 +0000 2025","2","@CommuterLine Iye tau min tersedia tpi jdwlnya telat brp menit yah? Biasanya 7.45 udh di tambun","2003264808460911031","","CommuterLine","in","","0","1","1","https://x.com/undefined/status/2003264808460911031","1288138972372246529",
"2004358013667496083","Fri Dec 26 01:06:04 +0000 2025","0","@CommuterLine heran banget sering telat gegara krl ada aja alesannya. Ketahan mulu dimanggarai jadi delay mulu arah duri. Dan jadwal nya juga berubah ubah mulu gak ada jadwal pasti nya. Kena ST dari kantor gara gada krl. Capeeekkkk","2004358013667496083","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/2004358013667496083","407504502",
"2001437583654690882","Wed Dec 17 23:41:19 +0000 2025","0","@CommuterLine udah 2 hari krl red line gak waras ini ngaret terus","2001437583654690882","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/2001437583654690882","145979903",
"2005429334685970731","Mon Dec 29 00:03:07 +0000 2025","0","@CommuterLine ini kereta arah rangkasbitung dari sudimara yang jam 06.56 emang telat ya ? masa jam 07.02 baru dari kebayoran","2005429334685970731","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/2005429334685970731","917931316070400000",
"2001050384836780511","Tue Dec 16 22:02:44 +0000 2025","0","@CommuterLine ini lama bgt dateng pagi jam 4.20 biar sampai kantor pagi malah telat banget gni baru naik di 5.00 tau gitu mah gak usah dateng pagi2 sampe stasiun planga plongo","2001050384836780511","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/2001050384836780511","1036209121299578880",
"2001438895335182565","Thu Dec 18 01:41:40 +0000 2025","4","@CommuterLine Kondisi st Duri yg super mungil ketemu temen yg biasa naik ckr/bks jam 7.40an di Duri &amp; dia masih ada pas gua dateng 8.17 WIB &amp; ini keretanya masih di Kampung Bandan bjirrr ga kebayang bakal se-numpuk apa ini makin lama lg bye via MRI gue muter ambil via PS Senen️ https://t.co/B4aQYL0ZAU","2001467872691069168","https://pbs.twimg.com/amplify_video_thumb/2001467815350669316/img/VhQ7H-WnIEY6bqjh.jpg","CommuterLine","in","","1","3","1","https://x.com/undefined/status/2001467872691069168","237544635",
"2001041701347967248","Tue Dec 16 23:16:11 +0000 2025","0","@CommuterLine ini krl redline knp jadi molor banget jadwalnyaa???? knp gaada info","2001068872711954551","","CommuterLine","in","","1","0","0","https://x.com/undefined/status/2001068872711954551","947027656221925376",
"1996730012729594119","Thu Dec 04 23:57:43 +0000 2025","0","@CommuterLine krl dr jogja knapa tuh min kok bisa telat?","1996730669507268710","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1996730669507268710","921300587441922049",
"2004094850178986172","Thu Dec 25 08:09:56 +0000 2025","0","@CommuterLine Durasi perjalanan dari manggarai ke cikarang berapa lama ya min?","2004102296930865249","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/2004102296930865249","257361465",
"1996689550786416903","Thu Dec 04 21:14:20 +0000 2025","0","@CommuterLine krl cikarang makin dikit dan sering delay... ap perasaan aku doang ya. hari rabu harusnya kereta berangkat jam 11.20an delay 10 menit lebih. kita kayaknya ngalah mulu sama kereta jarak jauh","1996689550786416903","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1996689550786416903","1921234211316658177",
"1999473141165539721","Fri Dec 12 13:37:40 +0000 2025","1","@CommuterLine BALES MENTION GUA KERETA LU TELAT 26 MENIT WOYYYYY DI ST SENEN SIALAN LU GA AMANAH https://t.co/7x7cfur0Df","1999473729643119033","https://pbs.twimg.com/amplify_video_thumb/1999473620201144325/img/lOjIziqgfVY8NYR0.jpg","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1999473729643119033","237544635",
"1999455100360946108","Fri Dec 12 13:28:27 +0000 2025","0","@CommuterLine @xxnvl2 BALES MENTION GUA WOYYYY!!!!!!!!!!!! BLUE LINE TELAT 25 MENIT!!!!!! Maksud lo apa hah??????? Gila lu ya 25 menit gak sebentar!!!!!! Orang2 disini udah dari jam 19.50an!!!!!! https://t.co/V54FBBr0dV","1999471410239144002","https://pbs.twimg.com/amplify_video_thumb/1999471339712000001/img/jq7T7rv_66hJAwLH.jpg","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1999471410239144002","237544635",
"2000532526616760518","Mon Dec 15 11:44:57 +0000 2025","0","@CommuterLine @KAI121 kenapa ya bikin jadwal di KAI access tuu ga pernah valid masa ngaret sampe hampir sejam?","2000532526616760518","","CommuterLine","in","","0","3","0","https://x.com/undefined/status/2000532526616760518","951119588934090752",
