"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1905489180525801597","Fri Mar 28 05:16:37 +0000 2025","0","@CommuterLine 1272 telat gara-gara menunggu penumpang dari tanjung priuk di jakartakota padahal sudah tersedia 2 kereta selanjutnya yang ke arah bogor tolong evaluasinya lagi kalau tidak ppka mutasi aja","1905489180525801597","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1905489180525801597","1709640121",
"1902524187455140256","Thu Mar 20 00:54:48 +0000 2025","0","@CommuterLine min gada solusi apa ini no ka #5517 relasi cikarang kampung bandan telat terus kalo bisa di tambah min jam 6-7 cuma 2 kereta loh min yang via manggarai pemberangkatan dari cikarang","1902524187455140256","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1902524187455140256","798938042568278016",
"1901648972890214416","Mon Mar 17 16:42:56 +0000 2025","0","@CommuterLine @CommuterLine Dengan adanya gangguan ini adakan kereta tambahan di stasiun2 transit untuk penumpang yg baru bisa berangkat keretanya karena gangguan","1901675632951701974","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1901675632951701974","190247606",
"1899344382509371412","Fri Mar 14 16:25:30 +0000 2025","1","@CommuterLine perbaiki sistem jadwal kereta yang bener sering banget beberapa kali ngalamain ga sesuai! percuma bikin jadwal kalo bisa ngaret sampe 30 menit bahkan lebih","1900584079516717307","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1900584079516717307","1663003677232336897",
"1897417139864395957","Wed Mar 05 22:41:13 +0000 2025","0","@CommuterLine min tolong kalo kereta udah sampe bogor. Tolong kosongin rangkaian nya.. Masa kereta baru dateng udah penuh.. Ada yg gak turun di stasiun akhir.. Kami yg udah nunggu lama di St. Bogor suka gak kebagian.. ","1897417139864395957","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1897417139864395957","1421427792055443465",
"1902841164384125271","Thu Mar 20 23:19:49 +0000 2025","0","@CommuterLine Udah pagi bgt dari rangkas eh sampe tanah abang masih disuruh nunggu kereta lagi lama bgt yg ke arah bekasi via manggarai knp ya lama bgt sampe pada numpuk","1902862674104668313","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1902862674104668313","1475769954137874433",
"1901418982797987975","Sun Mar 16 23:43:06 +0000 2025","0","@CommuterLine @KAI121 BENER2 GA ADA OTAK LI SETAN KA 6007 UDH KERETA TELAT 10 SF LAPTOP GW RUSAK ANJING GANTI RUGI LU SIALAN!!!","1901418982797987975","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1901418982797987975","1386355060485939206",
"1896672606998438266","Mon Mar 03 22:03:49 +0000 2025","0","@CommuterLine udah 2 hari ni kereta pertama dari bogor ke jakarta telat mulu","1896682952719057400","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1896682952719057400","813076052",
"1902138050123342226","Tue Mar 18 23:38:04 +0000 2025","0","@CommuterLine ANJING BACOT LU KEK GT MULU GW CUMAN MINTA 1 HAL YA 12 SF 12 SF 12 SF 12 SF KERETA LU UDH TELAT BANGET ANJINGGG","1902142491929014314","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1902142491929014314","1386355060485939206",
"1898905715412230176","Mon Mar 10 01:16:17 +0000 2025","0","@CommuterLine kalo yang dari arah manggarai telat 1 menit tolong lah kebijakan nya di tunggu 1 mnt juga kadang telat beberapa detik sampai peron 5/6 karena kereta masuk thb pasti pelan","1898905715412230176","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1898905715412230176","798938042568278016",
