"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1921839704426553833","Mon May 12 08:13:09 +0000 2025","0","@CommuterLine Crowded bgt min satpamnya satu terus udh 10 menit eskalator naik di peron 1/2 masuh ngantri karena yg kanan ga pada jalan di tempat tap jg penuh bgt","1921841058457047295","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1921841058457047295","1371379542934220802",
"1984423211795399149","Sat Nov 01 00:52:17 +0000 2025","1","@CommuterLine ini kenapa dari jam set 8 kurang ga sampe2 yaa krl tujuan tanah abang? Udah keburu numpuk nih di jurangmangu orang2nya haduh","1984423211795399149","","CommuterLine","in","","0","2","0","https://x.com/undefined/status/1984423211795399149","765002844",
"1954693982694633946","Sun Aug 10 23:58:56 +0000 2025","0","@CommuterLine min mau lapor. Salah satu Gate keluar di stasiun grogol sering banget macet. Padahal pagi penumpang numpuk.. tolong lah dibeberin secara menyeluruh min kesian penumpang.. tolong kawal progress perbaikan nya min. Saya akan tanya lagi bbrp hari kedepan. Mksh","1954693982694633946","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1954693982694633946","223442215",
"1967376477433020662","Sun Sep 14 23:54:38 +0000 2025","0","@CommuterLine tolong petugas di st Duri lebih tegas lagi kalau kerja. Tangga manual untuk jalur turun malah dipakai untuk naik jdnya macet. Pdhl ini di jam padat kereta Bekasi dan Tangerang masuk bareng. Pdhal akses naik itu sdh dikasih lebih banyak eskalator sj keduanya naik","1967376477433020662","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1967376477433020662","820348116",
"1976087340570509661","Thu Oct 09 00:48:30 +0000 2025","0","@CommuterLine min arah bogor kenapa numpuk di manggarai?","1976087340570509661","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1976087340570509661","162304808",
"1947247341343572027","Mon Jul 21 10:54:39 +0000 2025","3","@CommuterLine Peron 3 dan 4 manggarai penuh bgt nih kereta bekasi sama cikarang pada diumpetin kemana?","1947248855130529911","","CommuterLine","in","","1","2","0","https://x.com/undefined/status/1947248855130529911","216028881",
"1995235858098921836","Sun Nov 30 23:47:39 +0000 2025","0","@CommuterLine MINNNN telat mulu ya Allah 6.38 green line RAME BANGETTTTTT di cisauk lhoo pada numpuk wallahi","1995278583640866818","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1995278583640866818","728848268319318016",
"1980985081134219661","Wed Oct 22 13:10:22 +0000 2025","0","@CommuterLine commuter 6066B sdh telat jadwal dimana posisi nya? Yang tunggu sdh padat.jangab sudah padat kereta telat gerbongnya sedikit","1980985081134219661","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1980985081134219661","919455210514165760",
"1993112139226402963","Tue Nov 25 01:07:44 +0000 2025","0","@CommuterLine Elah min pagi pagi udah gangguan aja min ini green line paling lama kedatangnya trs gangguan mlu diperhatiin dong penumpangnya jg udh numpuk","1993124408085692657","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1993124408085692657","1267748565469650945",
"2001058050010963994","Tue Dec 16 22:50:22 +0000 2025","9","@CommuterLine Perbaikan rel jangan pagi-pagi dong udah tau orang klo pagi berangkat kerja bikin numpuk penumpang aja","2001062375525638360","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/2001062375525638360","303195865",
