"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1753560617649336621","Sat Feb 03 04:49:28 +0000 2024","1","@CommuterLine Lu gak mau stasiun kotor durasi keretanya jangan kelamaan biar orang2 gak numpuk dan nyampah ini gue nungguin kereta 25 menit bangs*t nyesel naik angkutan umum","1753641830946869726","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1753641830946869726","345303564",
"1859016257628238254","Tue Nov 19 23:39:41 +0000 2024","0","@CommuterLine Tolong jgn keseringan begini. Kesian yg mau ke tj priok ngejar jam nya udh mana nunggu nya bisa 15 menitan telat sedikit belum lagi pindah peron nya jauh.","1859018742619140597","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1859018742619140597","814138035008741380",
"1853598562598433088","Tue Nov 05 00:41:50 +0000 2024","0","@CommuterLine jalur 1 ka 1665 tujuan tanah abang di parungpanjang gerbong cewek paling belakang bau tai kucing min ","1853598562598433088","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1853598562598433088","4044704473",
"1857024628515852314","Thu Nov 14 11:35:47 +0000 2024","0","@CommuterLine bisa gak dijam jam nya lagi padet... Iklan nya di matiin dulu Udah desek2an bau ketek trus berisik denger iklannya.","1857024628515852314","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1857024628515852314","61994148",
"2042996939286024301","Sat Apr 11 16:03:22 +0000 2026","447","nuca ini arahnya kemane? https://t.co/o0oIkfX9y3","2042996939286024301","https://pbs.twimg.com/media/HFou4mraoAAiYTp.jpg","","in","","6","9","30","https://x.com/undefined/status/2042996939286024301","1665174967049420801",
"2042660436840190103","Fri Apr 10 17:46:13 +0000 2026","32","Wkwkwkeke salah satu menu minuman paling aneh di Teras Rayu Apakah bisa populer kayak Magic Dirty Mont Blanc? Entahlah. Ini basic banget: seduh teh melati pakai kopi filter arabica terserah mau diapain. Wis literally mek gini. Aku sih ngasih gula. Tapi kalau ga gulaan bisa. https://t.co/ZWsO5chZ67","2042660436840190103","https://pbs.twimg.com/amplify_video_thumb/2042660330896265219/img/1iHgsy9BuzLUPT9z.jpg","","in","","0","2","4","https://x.com/undefined/status/2042660436840190103","861254530670837760",
"2042731350227325334","Fri Apr 10 22:28:00 +0000 2026","434","Ini jaman Blok M penuh asap diesel. Antar bus kalau parkir mepet banget. Suara knalpot bus intimidatif banget apalagi pas lagi macet. Tiap duduk di dalem bus mesti waspada. Tapi bagian bawah Blok M rame. Mungkin sama ramenya dengan sekarang tp pedagangnya lebih beragam daripada","2042731350227325334","","","in","","5","33","91","https://x.com/undefined/status/2042731350227325334","501800437",
"1789799208087679477","Sun May 12 23:25:58 +0000 2024","0","@CommuterLine kalo pas di stasiun serpong bisa ga berhentinya jangan lama lama? Bau sampah bangett buset","1789799208087679477","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1789799208087679477","558344176",
"1872319209340027292","Thu Dec 26 16:31:00 +0000 2024","0","@CommuterLine min eskalator stasiun manggarai sebelah kiri yg buat naik ke peron atas arah bogor bau poop kucing dah. Kirain sepatu orang tapi udah dari kmrn masih sama tuh.","1872319209340027292","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1872319209340027292","1473640411",
"2042544608987767286","Fri Apr 10 10:05:58 +0000 2026","49","Share a photo with water in it https://t.co/Y5228R4vip","2042544608987767286","https://pbs.twimg.com/media/HFiTfg4akAE6R91.jpg","","en","","2","7","2","https://x.com/undefined/status/2042544608987767286","1829548693911183361",
"1783360722719945009","Thu Apr 25 11:24:32 +0000 2024","0","@CommuterLine punten ac krl rute jkt bogor kenapa gak pernah dingin ya? selalu sumpek padahal jelas2 lg rush hour yg padet penumpang. gak bisa didinginin lg gitu min? sumpek bgt bau apek tolong ","1783457057703858545","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1783457057703858545","75753010",
