"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1952774382113206729","Tue Aug 05 17:10:27 +0000 2025","3","@CommuterLine gmn ga berat wkwkw brgkt kereta anjlok pas pulang gangguan di pasming. mantap double killnya tudey","1952779243810623546","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1952779243810623546","1842268552105197568",
"1953976271106609522","Sat Aug 09 00:27:00 +0000 2025","0","@CommuterLine Min belum ada rencana perubahan GAPEKA 2025 ini .Terutama jalur arah Manggarai-Bekasi yang sering telat kalau pagi karena adanya kereta jarak jauh","1953976271106609522","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1953976271106609522","1569732810029826051",
"1951266488704442650","Fri Aug 01 12:59:18 +0000 2025","1","@CommuterLine min gangguan mulu. Hapusnya kereta ini sampai tanah abang sebelum jam 20. Kereta ke rangakasbitung yang 20.09 tahan dulu lah. Masa ketinggalan kereta terus beberapa kali (tepok jidat) https://t.co/kRKtROiNxI","1951266488704442650","https://pbs.twimg.com/media/GxRKhQmaIAAhaSf.jpg","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1951266488704442650","257942238",
"1958156772080029886","Wed Aug 20 13:26:03 +0000 2025","3","@CommuterLine kalau perjalanan gabisa dilanjutkan ya dikeluarin aja penumpang hampir sejam nunggu kereta ketahan..","1958158591036391873","","CommuterLine","in","","0","2","0","https://x.com/undefined/status/1958158591036391873","1835676785918586880",
"1958498024835215503","Thu Aug 21 12:57:11 +0000 2025","0","@CommuterLine Pemberhentian akhir Cikarang ya min lupa stasiu keberangkatan nya dari mana soalnya saya transit di Bekasi tadi karena rangkaian yg sebelum nya cuma berhenti di Bekasi (rangkaian sebelumnya kereta baru yg tadi kebuka kereta lama) Makasih udah respon","1958513713012445351","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1958513713012445351","958702104369012741",
"1959903978730492355","Mon Aug 25 15:36:02 +0000 2025","0","@CommuterLine Untuk KRL Rute tanah Abang ke Bekasi apakah kereta nya lama","1960003242815013313","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1960003242815013313","426447858",
"1951277482654715996","Fri Aug 01 13:42:59 +0000 2025","0","@CommuterLine kereta arah rangkasbitung tolong rekayasa masa ketinggalan 3 kereta gara2 gangguan","1951277482654715996","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1951277482654715996","257942238",
"1958676194494488946","Fri Aug 22 01:30:33 +0000 2025","0","@CommuterLine Tolonggg kereta masuk jakarta kota akhir² ini ketahan lama bgt di jam pagi","1958703304911069591","","CommuterLine","in","","0","2","0","https://x.com/undefined/status/1958703304911069591","1121593171",
"1952532982348267722","Tue Aug 05 01:39:06 +0000 2025","9","@CommuterLine Skali2 jajaran direksi dan staf harus rasain gimana rasanya ada didalam gerbong kereta yang mengalami gangguan dan ketahan di setiap stasiun. Jgn cm bilang mohon maaf doank.","1952544862898905120","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1952544862898905120","1122676499214000128",
"1956100457535086934","Fri Aug 15 00:53:05 +0000 2025","0","@CommuterLine Gak dapet berkah gara2 naik kereta jadwalnya ga pernah on time!!! Stupid tau kerjanya begini mulu dr tahun2 ga pernah bs makin bagus.. Gila bgt banyakan berhenti nya!! Telat!!","1956157160452448407","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1956157160452448407","1085473717025554434",
